date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
1922-10-15,Brazil,Argentina,2,0,South American Champ,,Brazil,False,Brazil,Argentina,home_win
1922-10-18,Argentina,Paraguay,2,0,South American Champ,,Brazil,True,Argentina,Paraguay,home_win
1922-10-22,Brazil,Paraguay,3,0,South American Champ,,Brazil,False,Brazil,Paraguay,home_win
1922-10-22,Brazil,Argentina,2,1,Roca Cup,,Brazil,False,Brazil,Argentina,home_win
1922-10-29,Brazil,Paraguay,3,1,Friendly tournament,,Brazil,False,Brazil,Paraguay,home_win
1922-11-12,Uruguay,Argentina,1,0,Lipton Cup,,Uruguay,False,Uruguay,Argentina,home_win
1922-11-19,Argentina,Uruguay,4,4,Friendly,,Argentina,False,Argentina,Uruguay,draw
1922-11-19,Uruguay,Argentina,2,1,Friendly,,Uruguay,False,Uruguay,Argentina,home_win
1922-11-19,Switzerland,Netherlands,5,0,Friendly,,Switzerland,False,Switzerland,Netherlands,home_win
1922-12-10,Uruguay,Argentina,1,0,Copa Premio Honor Uruguayo,,Uruguay,False,Uruguay,Argentina,home_win
1922-12-17,Portugal,Spain,1,2,Friendly,,Portugal,False,Portugal,Spain,away_win
1922-12-17,Argentina,Uruguay,2,2,Newton Cup,,Argentina,False,Argentina,Uruguay,draw
1923-01-21,Switzerland,Austria,2,0,Friendly,,Switzerland,False,Switzerland,Austria,home_win
1923-01-28,Spain,France,3,0,Friendly,,Spain,False,Spain,France,home_win
1923-02-04,Belgium,Spain,1,0,Friendly,,Belgium,False,Belgium,Spain,home_win
1923-02-25,Belgium,France,4,1,Friendly,,Belgium,False,Belgium,France,home_win
1923-03-19,England,Belgium,6,1,Friendly,,England,False,England,Belgium,home_win
1923-04-02,Netherlands,France,8,1,Friendly,,Netherlands,False,Netherlands,France,home_win
1923-04-14,Scotland,England,2,2,British Championship,,Scotland,False,Scotland,England,draw
1923-04-22,France,Switzerland,2,2,Friendly,,France,False,France,Switzerland,draw
1923-04-29,Netherlands,Belgium,1,1,Friendly,,Netherlands,False,Netherlands,Belgium,draw
1923-05-05,Belgium,England,3,0,Friendly,,Belgium,False,Belgium,England,home_win
1923-05-10,Germany,Netherlands,0,0,Friendly,,Germany,False,Germany,Netherlands,draw
1923-05-10,France,England,1,4,Friendly,,France,False,France,England,away_win
1923-05-20,Argentina,Paraguay,0,2,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,away_win
1923-05-25,Argentina,Paraguay,1,0,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,home_win
1923-06-03,Switzerland,Germany,1,2,Friendly,,Switzerland,False,Switzerland,Germany,away_win
1923-06-09,Australia,New Zealand,2,1,Friendly,,Australia,False,Australia,New Zealand,home_win
1923-06-16,Australia,New Zealand,2,3,Friendly,,Australia,False,Australia,New Zealand,away_win
1923-06-21,Norway,Switzerland,2,2,Friendly,,Norway,False,Norway,Switzerland,draw
1923-06-24,Argentina,Uruguay,0,0,Lipton Cup,,Argentina,False,Argentina,Uruguay,draw
1923-06-30,Australia,New Zealand,1,4,Friendly,,Australia,False,Australia,New Zealand,away_win
1923-07-02,Argentina,Uruguay,1,0,Friendly,,Argentina,False,Argentina,Uruguay,home_win
1923-07-15,Argentina,Uruguay,2,2,Copa Premio Honor Argentino,,Argentina,False,Argentina,Uruguay,draw
1923-07-18,Uruguay,Argentina,2,2,Friendly,,Uruguay,False,Uruguay,Argentina,draw
1923-07-22,Uruguay,Argentina,2,2,Copa Premio Honor Uruguayo,,Uruguay,False,Uruguay,Argentina,draw
1923-08-25,Uruguay,Argentina,1,1,Friendly,,Uruguay,False,Uruguay,Argentina,draw
1923-09-30,Uruguay,Argentina,0,2,Copa Premio Honor Uruguayo,,Uruguay,False,Uruguay,Argentina,away_win
1923-10-12,Argentina,Paraguay,0,2,Friendly,,Argentina,False,Argentina,Paraguay,away_win
1923-10-28,France,Norway,0,2,Friendly,,France,False,France,Norway,away_win
1923-10-29,Argentina,Paraguay,4,3,South American Champ,,Uruguay,True,Argentina,Paraguay,home_win
1923-11-01,Belgium,England,2,2,Friendly,,Belgium,False,Belgium,England,draw
1923-11-04,Uruguay,Paraguay,2,0,South American Champ,,Uruguay,False,Uruguay,Paraguay,home_win
1923-11-04,Germany,Norway,1,0,Friendly,,Germany,False,Germany,Norway,home_win
1923-11-11,Paraguay,Brazil,1,0,South American Champ,,Uruguay,True,Paraguay,Brazil,home_win
1923-11-18,Argentina,Brazil,2,1,South American Champ,,Uruguay,True,Argentina,Brazil,home_win
1923-11-22,Brazil,Paraguay,2,0,Friendly tournament,,Uruguay,True,Brazil,Paraguay,home_win
1923-11-25,Uruguay,Brazil,2,1,South American Champ,,Uruguay,False,Uruguay,Brazil,home_win
1923-11-25,Netherlands,Switzerland,4,1,Friendly,,Netherlands,False,Netherlands,Switzerland,home_win
1923-12-02,Uruguay,Argentina,2,0,South American Champ,,Uruguay,False,Uruguay,Argentina,home_win
1923-12-02,Argentina,Brazil,0,2,Friendly tournament,,Argentina,False,Argentina,Brazil,away_win
1923-12-08,Argentina,Uruguay,2,3,Friendly tournament,,Argentina,False,Argentina,Uruguay,away_win
1923-12-09,Argentina,Brazil,2,0,Roca Cup,,Argentina,False,Argentina,Brazil,home_win
1923-12-16,Spain,Portugal,3,0,Friendly,,Spain,False,Spain,Portugal,home_win
1924-01-13,Germany,Austria,4,3,Friendly,,Germany,False,Germany,Austria,home_win
1924-01-13,France,Belgium,2,0,Friendly,,France,False,France,Belgium,home_win
1924-03-23,Netherlands,Belgium,1,1,Friendly,,Netherlands,False,Netherlands,Belgium,draw
1924-03-23,Switzerland,France,3,0,Friendly,,Switzerland,False,Switzerland,France,home_win
1924-04-12,England,Scotland,1,1,British Championship,,England,False,England,Scotland,draw
1924-04-21,Netherlands,Germany,0,1,Friendly,,Netherlands,False,Netherlands,Germany,away_win
1924-04-27,Belgium,Netherlands,1,1,Friendly,,Belgium,False,Belgium,Netherlands,draw
1924-05-15,Paraguay,Argentina,1,3,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,away_win
1924-05-17,France,England,1,3,Friendly,,France,False,France,England,away_win
1924-05-18,Paraguay,Argentina,2,1,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,home_win
1924-05-25,Argentina,Uruguay,4,0,Newton Cup,,Argentina,False,Argentina,Uruguay,home_win
1924-05-25,Uruguay,Argentina,2,0,Newton Cup,,Uruguay,False,Uruguay,Argentina,home_win
1924-05-29,Uruguay,United States,3,0,Olympic Games,,France,True,Uruguay,USA,home_win
1924-06-01,France,Uruguay,1,5,Olympic Games,,France,False,France,Uruguay,away_win
1924-06-06,Uruguay,Netherlands,2,1,Olympic Games,,France,True,Uruguay,Netherlands,home_win
1924-06-07,Australia,Canada,3,2,Friendly,,Australia,False,Australia,Canada,home_win
1924-06-09,Uruguay,Switzerland,3,0,Olympic Games,,France,True,Uruguay,Switzerland,home_win
1924-06-14,Australia,Canada,0,1,Friendly,,Australia,False,Australia,Canada,away_win
1924-06-15,Norway,Germany,0,2,Friendly,,Norway,False,Norway,Germany,away_win
1924-06-22,Austria,Egypt,3,1,Friendly,,Austria,False,Austria,Egypt,home_win
1924-06-23,Australia,Canada,4,1,Friendly,,Australia,False,Australia,Canada,home_win
1924-06-28,Australia,Canada,0,0,Friendly,,Australia,False,Australia,Canada,draw
1924-07-12,Australia,Canada,1,4,Friendly,,Australia,False,Australia,Canada,away_win
1924-07-26,Australia,Canada,1,0,Friendly,,Australia,False,Australia,Canada,home_win
1924-08-10,Argentina,Uruguay,0,0,Friendly tournament,,Argentina,False,Argentina,Uruguay,draw
1924-08-31,Uruguay,Argentina,2,3,Copa Premio Honor Uruguayo,,Uruguay,False,Uruguay,Argentina,away_win
1924-09-21,Uruguay,Argentina,1,1,Friendly,,Uruguay,False,Uruguay,Argentina,draw
1924-10-02,Argentina,Uruguay,2,1,Friendly,,Argentina,False,Argentina,Uruguay,home_win
1924-10-11,England,South Africa,3,2,Friendly,,England,False,England,South Africa,home_win
1924-10-12,Argentina,Paraguay,0,0,South American Champ,,Uruguay,True,Argentina,Paraguay,draw
1924-10-26,Uruguay,Paraguay,3,1,South American Champ,,Uruguay,False,Uruguay,Paraguay,home_win
1924-11-02,Netherlands,South Africa,2,1,Friendly,,Netherlands,False,Netherlands,South Africa,home_win
1924-11-02,Uruguay,Argentina,0,0,South American Champ,,Uruguay,False,Uruguay,Argentina,draw
1924-11-11,Belgium,France,3,0,Friendly,,Belgium,False,Belgium,France,home_win
1924-11-16,Uruguay,Argentina,1,0,Friendly tournament,,Uruguay,False,Uruguay,Argentina,home_win
1924-11-26,England,South Africa,3,2,Friendly,,England,False,England,South Africa,home_win
1924-12-08,England,Belgium,4,0,Friendly,,England,False,England,Belgium,home_win
1924-12-14,Germany,Switzerland,1,1,Friendly,,Germany,False,Germany,Switzerland,draw
1924-12-21,Spain,Austria,2,1,Friendly,,Spain,False,Spain,Austria,home_win
1925-03-15,Belgium,Netherlands,0,1,Friendly,,Belgium,False,Belgium,Netherlands,away_win
1925-03-22,Austria,Switzerland,2,0,Friendly,,Austria,False,Austria,Switzerland,home_win
1925-03-29,Netherlands,Germany,2,1,Friendly,,Netherlands,False,Netherlands,Germany,home_win
1925-04-04,Scotland,England,2,0,British Championship,,Scotland,False,Scotland,England,home_win
1925-04-19,France,Austria,0,4,Friendly,,France,False,France,Austria,away_win
1925-04-19,Switzerland,Netherlands,4,1,Friendly,,Switzerland,False,Switzerland,Netherlands,home_win
1925-05-01,Argentina,Uruguay,1,0,Friendly tournament,,Argentina,False,Argentina,Uruguay,home_win
1925-05-03,Netherlands,Belgium,5,0,Friendly,,Netherlands,False,Netherlands,Belgium,home_win
1925-05-17,Portugal,Spain,0,2,Friendly,,Portugal,False,Portugal,Spain,away_win
1925-05-21,France,England,2,3,Friendly,,France,False,France,England,away_win
1925-05-24,Switzerland,Belgium,0,0,Friendly,,Switzerland,False,Switzerland,Belgium,draw
1925-06-01,Switzerland,Spain,0,3,Friendly,,Switzerland,False,Switzerland,Spain,away_win
1925-06-27,Canada,United States,1,0,Friendly,,Canada,False,Canada,USA,home_win
1925-07-09,Argentina,Paraguay,1,1,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,draw
1925-07-12,Argentina,Paraguay,1,1,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,draw
1925-07-14,Uruguay,Paraguay,0,1,Friendly tournament,,Uruguay,False,Uruguay,Paraguay,away_win
1925-07-18,Uruguay,Paraguay,0,1,Friendly tournament,,Uruguay,False,Uruguay,Paraguay,away_win
1925-08-15,Paraguay,Uruguay,1,0,Friendly tournament,,Paraguay,False,Paraguay,Uruguay,home_win
1925-08-19,Paraguay,Uruguay,0,1,Friendly tournament,,Paraguay,False,Paraguay,Uruguay,away_win
1925-08-23,Paraguay,Uruguay,0,0,Friendly tournament,,Paraguay,False,Paraguay,Uruguay,draw
1925-09-27,Austria,Spain,0,1,Friendly,,Austria,False,Austria,Spain,away_win
1925-10-25,Switzerland,Germany,0,4,Friendly,,Switzerland,False,Switzerland,Germany,away_win
1925-11-08,United States,Canada,6,1,Friendly,,United States,False,USA,Canada,home_win
1925-11-08,Switzerland,Austria,2,0,Friendly,,Switzerland,False,Switzerland,Austria,home_win
1925-11-29,Argentina,Paraguay,2,0,South American Champ,,Argentina,False,Argentina,Paraguay,home_win
1925-12-06,Brazil,Paraguay,5,2,South American Champ,,Argentina,True,Brazil,Paraguay,home_win
1925-12-13,Belgium,Austria,3,4,Friendly,,Belgium,False,Belgium,Austria,away_win
1925-12-13,Argentina,Brazil,4,1,South American Champ,,Argentina,False,Argentina,Brazil,home_win
1925-12-17,Brazil,Paraguay,3,1,South American Champ,,Argentina,True,Brazil,Paraguay,home_win
1925-12-20,Argentina,Paraguay,3,1,South American Champ,,Argentina,False,Argentina,Paraguay,home_win
1925-12-25,Argentina,Brazil,2,2,South American Champ,,Argentina,False,Argentina,Brazil,draw
1926-01-24,Haiti,Curaçao,1,1,Friendly,,Haiti,False,Haiti,Curaçao,draw
1926-01-31,Haiti,Curaçao,0,1,Friendly,,Haiti,False,Haiti,Curaçao,away_win
1926-02-07,Haiti,Curaçao,2,1,Friendly,,Haiti,False,Haiti,Curaçao,home_win
1926-02-14,Haiti,Curaçao,2,2,Friendly,,Haiti,False,Haiti,Curaçao,draw
1926-03-14,Belgium,Netherlands,1,1,Friendly,,Belgium,False,Belgium,Netherlands,draw
1926-03-28,Netherlands,Switzerland,5,0,Friendly,,Netherlands,False,Netherlands,Switzerland,home_win
1926-04-11,France,Belgium,4,3,Friendly,,France,False,France,Belgium,home_win
1926-04-17,England,Scotland,0,1,British Championship,,England,False,England,Scotland,away_win
1926-04-18,France,Portugal,4,2,Friendly,,France,False,France,Portugal,home_win
1926-04-18,Germany,Netherlands,4,2,Friendly,,Germany,False,Germany,Netherlands,home_win
1926-04-25,France,Switzerland,1,0,Friendly,,France,False,France,Switzerland,home_win
1926-05-02,Netherlands,Belgium,1,5,Friendly,,Netherlands,False,Netherlands,Belgium,away_win
1926-05-24,Belgium,England,3,5,Friendly,,Belgium,False,Belgium,England,away_win
1926-05-29,Argentina,Paraguay,2,1,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,home_win
1926-05-30,Austria,France,4,1,Friendly,,Austria,False,Austria,France,home_win
1926-06-03,Argentina,Paraguay,2,1,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,home_win
1926-06-20,Belgium,France,2,2,Friendly,,Belgium,False,Belgium,France,draw
1926-08-29,Switzerland,Belgium,5,2,Friendly,,Switzerland,False,Switzerland,Belgium,home_win
1926-10-10,Austria,Switzerland,7,1,Friendly,,Austria,False,Austria,Switzerland,home_win
1926-10-20,Argentina,Paraguay,8,0,South American Champ,,Chile,True,Argentina,Paraguay,home_win
1926-10-24,Uruguay,Argentina,2,0,South American Champ,,Chile,True,Uruguay,Argentina,home_win
1926-10-31,Netherlands,Germany,2,3,Friendly,,Netherlands,False,Netherlands,Germany,away_win
1926-11-01,Uruguay,Paraguay,6,1,South American Champ,,Chile,True,Uruguay,Paraguay,home_win
1926-11-06,United States,Canada,6,2,Friendly,,United States,False,USA,Canada,home_win
1926-12-12,Germany,Switzerland,2,3,Friendly,,Germany,False,Germany,Switzerland,away_win
1927-03-13,Belgium,Netherlands,2,0,Friendly,,Belgium,False,Belgium,Netherlands,home_win
1927-03-16,Portugal,France,4,0,Friendly,,Portugal,False,Portugal,France,home_win
1927-04-02,Scotland,England,1,2,British Championship,,Scotland,False,Scotland,England,away_win
1927-04-17,Spain,Switzerland,1,0,Friendly,,Spain,False,Spain,Switzerland,home_win
1927-05-01,Netherlands,Belgium,3,2,Friendly,,Netherlands,False,Netherlands,Belgium,home_win
1927-05-11,Belgium,England,1,9,Friendly,,Belgium,False,Belgium,England,away_win
1927-05-22,Austria,Belgium,4,1,Friendly,,Austria,False,Austria,Belgium,home_win
1927-05-22,France,Spain,1,4,Friendly,,France,False,France,Spain,away_win
1927-05-26,France,England,0,6,Friendly,,France,False,France,England,away_win
1927-05-29,Switzerland,Austria,1,4,Friendly,,Switzerland,False,Switzerland,Austria,away_win
1927-06-25,New Zealand,Canada,2,2,Friendly,,New Zealand,False,New Zealand,Canada,draw
1927-07-02,New Zealand,Canada,1,2,Friendly,,New Zealand,False,New Zealand,Canada,away_win
1927-07-09,New Zealand,Canada,1,0,Friendly,,New Zealand,False,New Zealand,Canada,home_win
1927-07-14,Uruguay,Argentina,0,1,Newton Cup,,Uruguay,False,Uruguay,Argentina,away_win
1927-07-23,New Zealand,Canada,1,4,Friendly,,New Zealand,False,New Zealand,Canada,away_win
1927-08-30,Argentina,Uruguay,0,1,Lipton Cup,,Argentina,False,Argentina,Uruguay,away_win
1927-10-23,Germany,Norway,6,2,Friendly,,Germany,False,Germany,Norway,home_win
1927-11-20,Argentina,Uruguay,3,2,South American Champ,,Peru,True,Argentina,Uruguay,home_win
1927-11-20,Germany,Netherlands,2,2,Friendly,,Germany,False,Germany,Netherlands,draw
1928-01-08,Belgium,Austria,1,2,Friendly,,Belgium,False,Belgium,Austria,away_win
1928-01-08,Portugal,Spain,2,2,Friendly,,Portugal,False,Portugal,Spain,draw
1928-03-11,Netherlands,Belgium,1,1,Friendly,,Netherlands,False,Netherlands,Belgium,draw
1928-03-11,Switzerland,France,4,3,Friendly,,Switzerland,False,Switzerland,France,home_win
1928-03-31,England,Scotland,1,5,British Championship,,England,False,England,Scotland,away_win
1928-04-01,Portugal,Argentina,0,0,Friendly,,Portugal,False,Portugal,Argentina,draw
1928-04-01,Belgium,Netherlands,1,0,Friendly,,Belgium,False,Belgium,Netherlands,home_win
1928-04-15,France,Belgium,2,3,Friendly,,France,False,France,Belgium,away_win
1928-04-15,Switzerland,Germany,2,3,Friendly,,Switzerland,False,Switzerland,Germany,away_win
1928-04-29,France,Portugal,1,1,Friendly,,France,False,France,Portugal,draw
1928-05-06,Switzerland,Netherlands,2,1,Friendly,,Switzerland,False,Switzerland,Netherlands,home_win
1928-05-17,France,England,1,5,Friendly,,France,False,France,England,away_win
1928-05-19,Belgium,England,1,3,Friendly,,Belgium,False,Belgium,England,away_win
1928-05-28,Germany,Switzerland,4,0,Olympic Games,,Netherlands,True,Germany,Switzerland,home_win
1928-05-29,Argentina,United States,11,2,Olympic Games,,Netherlands,True,Argentina,USA,home_win
1928-05-30,Spain,Mexico,7,1,Olympic Games,,Netherlands,True,Spain,Mexico,home_win
1928-05-30,Netherlands,Uruguay,0,2,Olympic Games,,Netherlands,False,Netherlands,Uruguay,away_win
1928-06-01,Netherlands,United States,3,2,Friendly,,Netherlands,False,Netherlands,USA,home_win
1928-06-02,Argentina,Belgium,6,3,Olympic Games,,Netherlands,True,Argentina,Belgium,home_win
1928-06-03,Uruguay,Germany,4,1,Olympic Games,,Netherlands,True,Uruguay,Germany,home_win
1928-06-04,Egypt,Portugal,2,1,Olympic Games,,Netherlands,True,Egypt,Portugal,home_win
1928-06-05,Netherlands,Belgium,3,1,Olympic Games,,Netherlands,False,Netherlands,Belgium,home_win
1928-06-06,Argentina,Egypt,6,0,Olympic Games,,Netherlands,True,Argentina,Egypt,home_win
1928-06-10,Argentina,Uruguay,1,1,Olympic Games,,Netherlands,True,Argentina,Uruguay,draw
1928-06-13,Uruguay,Argentina,2,1,Olympic Games,,Netherlands,True,Uruguay,Argentina,home_win
1928-06-14,Netherlands,Egypt,1,2,Friendly,,Netherlands,False,Netherlands,Egypt,away_win
1928-08-15,Paraguay,Uruguay,3,1,Friendly,,Paraguay,False,Paraguay,Uruguay,home_win
1928-08-19,Paraguay,Uruguay,1,1,Friendly,,Paraguay,False,Paraguay,Uruguay,draw
1928-08-30,Argentina,Uruguay,1,0,Newton Cup,,Argentina,False,Argentina,Uruguay,home_win
1928-09-21,Uruguay,Argentina,2,2,Lipton Cup,,Uruguay,False,Uruguay,Argentina,draw
1928-09-23,Norway,Germany,0,2,Friendly,,Norway,False,Norway,Germany,away_win
1928-10-28,Austria,Switzerland,2,0,International Cup,,Austria,False,Austria,Switzerland,home_win
1928-11-04,Netherlands,Belgium,1,1,Friendly,,Netherlands,False,Netherlands,Belgium,draw
1929-02-10,Germany,Switzerland,7,1,Friendly,,Germany,False,Germany,Switzerland,home_win
1929-03-17,Netherlands,Switzerland,3,2,Friendly,,Netherlands,False,Netherlands,Switzerland,home_win
1929-03-17,Spain,Portugal,5,0,Friendly,,Spain,False,Spain,Portugal,home_win
1929-03-24,France,Portugal,2,0,Friendly,,France,False,France,Portugal,home_win
1929-04-13,Scotland,England,1,0,British Championship,,Scotland,False,Scotland,England,home_win
1929-04-14,Spain,France,8,1,Friendly,,Spain,False,Spain,France,home_win
1929-05-05,Belgium,Netherlands,3,1,Friendly,,Belgium,False,Belgium,Netherlands,home_win
1929-05-09,France,England,1,4,Friendly,,France,False,France,England,away_win
1929-05-11,Belgium,England,1,5,Friendly,,Belgium,False,Belgium,England,away_win
1929-05-15,Spain,England,4,3,Friendly,,Spain,False,Spain,England,home_win
1929-05-26,Norway,Scotland,3,7,Friendly,,Norway,False,Norway,Scotland,away_win
1929-05-26,Belgium,France,4,1,Friendly,,Belgium,False,Belgium,France,home_win
1929-05-29,Norway,Scotland,0,4,Friendly,,Norway,False,Norway,Scotland,away_win
1929-06-01,Germany,Scotland,1,1,Friendly,,Germany,False,Germany,Scotland,draw
